Year,Month,Season,Day,Weekday,Weekend,Hour,Temperature,Pressure,Humidity,Wind_Speed,Wind_Direction,Rainfall,Season2,weighted,weighted2,Load
2019,8,2,8,4,0,11,32.1,987.6,70,0.7,354,0,5,43.3577,927.65,8834.4
2019,8,2,8,4,0,12,31.9,986.5,71,1.3,349,1,5,43.87909,927.19,8272.8
2019,8,2,8,4,0,13,30.8,985.4,75,0.6,9,2.5,5,42.80799,860.14,8690.4
2019,8,2,8,4,0,14,28.3,985.7,87,0.7,66,1.5,5,43.55286,874.93,8673.6
2019,8,2,8,4,0,15,28.1,985.6,89,0.5,32,5.5,5,43.97035,869.91,8685.6
2019,8,2,8,4,0,16,29.1,985.5,82,1,3,0.5,5,44.41736,861.47,8436
2019,8,2,8,4,0,17,28.7,985.2,85,0.3,8,1,5,44.9981,863.63,8222.4
2019,8,2,8,4,0,18,28.7,984.8,82,0.8,10,0.5,5,45.54059,863.07,6547.2
2019,8,2,8,4,0,19,28.5,984.7,80,0.1,0,0.5,5,46.02248,860.35,4660.8
2019,8,2,8,4,0,20,28,984.6,87,0.5,349,0,5,48.22494,932.94,3672
2019,8,2,8,4,0,21,27.3,984.7,91,0,0,4.5,5,47.17406,865.49,2839.2
2019,8,2,8,4,0,22,27.3,983.9,92,0.5,28,2,5,47.86679,871.17,2299.2
2019,8,2,8,4,0,23,25.9,983.3,94,0.3,350,6.5,5,49.80966,936.41,1927.2
2019,8,2,9,5,0,0,26.4,982.7,94,0.5,255,1,5,36.31237,907.46,1845.6
2019,8,2,9,5,0,1,26.3,981.6,96,0.6,248,5.5,5,36.84437,907.67,1838.4
2019,8,2,9,5,0,2,26.5,980.9,98,1.3,301,5.5,5,37.68436,919.47,1852.8
2019,8,2,9,5,0,3,26.6,980.4,96,0.6,316,6,5,38.29942,921.9,1833.6
2019,8,2,9,5,0,4,26.8,979.9,96,2.1,277,6.5,5,38.70364,914.84,1852.8
2019,8,2,9,5,0,5,26.9,979.8,95,2.3,292,5.5,5,39.33901,917.71,1970.4
2019,8,2,9,5,0,6,26.1,979.8,98,2.8,289,7.5,5,39.86083,918.65,1980
2019,8,2,9,5,0,7,27.2,979.7,89,2.8,268,0.5,5,40.3292,910.58,2457.6
2019,8,2,9,5,0,8,28.1,979.8,87,3.1,261,0,5,40.92658,909.41,2500.8
2019,8,2,9,5,0,9,27.4,979.7,91,2.5,259,0.5,5,41.46392,910.46,2560.8
2019,8,2,9,5,0,10,26.7,980.1,95,2.9,265,8,5,42.05831,914.91,2601.6
2019,8,2,9,5,0,11,28,979.7,84,2.2,249,0,5,42.53693,906.72,2606.4
2019,8,2,9,5,0,12,26.6,980.3,95,2.5,260,8,5,43.16913,914.64,2625.6
2019,8,2,9,5,0,13,26.9,979.4,90,2.7,252,1,5,43.6541,909.93,2661.6
2019,8,2,9,5,0,14,26.8,978.8,88,2.6,242,2,5,44.1379,907.4,2800.8
2019,8,2,9,5,0,15,29.7,977.4,68,2.1,242,0,5,44.72248,900.77,2776.8
2019,8,2,9,5,0,16,30.5,977.1,63,3.5,253,0,5,45.36069,902.09,2743.2
2019,8,2,9,5,0,17,29.4,979,69,3.5,258,0.5,5,45.95839,905.98,2661.6
2019,8,2,9,5,0,18,29.9,978.4,67,2.6,251,0.5,5,46.50325,904.11,2678.4
2019,8,2,9,5,0,19,30.5,979.8,63,3.2,243,0,5,47.07722,902.31,2592
2019,8,2,9,5,0,20,31.3,980.5,60,2.6,249,0,5,47.72453,903.43,2428.8
2019,8,2,9,5,0,21,31.9,980.9,58,1.2,244,0,5,48.30505,902.33,2330.4
2019,8,2,9,5,0,22,32.4,981.3,57,1.1,252,0,5,48.95211,904.42,1953.6
2019,8,2,9,5,0,23,31.6,981.3,62,2.2,244,0,5,49.47173,904.88,1924.8
2019,8,2,10,6,1,0,30.9,981.3,65,2.3,252,0,5,36.65631,898.91,1845.6
2019,8,2,10,6,1,1,27.9,981.8,87,1.4,249,2,5,37.18606,905.83,1831.2
2019,8,2,10,6,1,2,29.8,981.4,76,1.4,251,0,5,37.80704,903,1826.4
2019,8,2,10,6,1,3,30.4,981.8,72,1.4,238,0,5,38.33616,899.78,1860
2019,8,2,10,6,1,4,30.7,981.8,70,2.5,252,0,5,38.98044,902.61,1869.6
2019,8,2,10,6,1,5,30.9,982.2,69,1.9,248,0,5,39.54462,901.99,1994.4
2019,8,2,10,6,1,6,31.2,983.3,68,2.5,250,0,5,40.16369,903.16,2253.6
2019,8,2,10,6,1,7,31.6,984,66,2.1,240,0,5,40.71406,901.24,3357.6
2019,8,2,10,6,1,8,32.2,984.7,65,1.1,243,0,5,41.34905,902.34,3604.8
2019,8,2,10,6,1,9,32.7,984.8,63,1.8,250,0,5,41.97864,903.87,3758.4
2019,8,2,10,6,1,10,34,984.7,57,1.7,247,0,5,42.58313,902.12,3760.8
2019,8,2,10,6,1,11,35.4,984.9,52,1.6,238,0,5,43.18465,899.76,3789.6
2019,8,2,10,6,1,12,35.9,984.4,49,3,252,0,5,43.8272,902.19,3765.6
2019,8,2,10,6,1,13,36,983.9,49,2.8,257,0,5,44.41801,903.42,3960
2019,8,2,10,6,1,14,36.5,984.1,46,2.6,254,0,5,44.98989,902.41,3684
2019,8,2,10,6,1,15,36.5,984.2,44,1.8,251,0,5,45.52468,901.29,3676.8
2019,8,2,10,6,1,16,35.1,985.2,50,2.5,256,0,5,46.08114,904.65,3619.2
2019,8,2,10,6,1,17,33.3,985.7,59,2.5,256,0,5,46.59791,907.59,3508.8
2019,8,2,10,6,1,18,32.7,987,58,1.8,245,0,5,47.07892,905.35,3074.4
2019,8,2,10,6,1,19,32.5,988,59,0.1,0,0,5,46.528,857.07,3136.8
2019,8,2,10,6,1,20,31,988.6,72,0,0,0,5,47.11244,861.84,2724
2019,8,2,10,6,1,21,30.4,988.9,74,0,0,0,5,47.65725,862.74,2635.2
2019,8,2,10,6,1,22,29.5,989.4,78,0,0,0,5,48.20056,864.31,2114.4
2019,8,2,10,6,1,23,29,989.4,79,0.1,0,0,5,48.73826,864.78,1987.2
2019,8,2,11,7,1,0,28.8,989.8,79,0.3,228,0,5,36.6917,901.44,1893.6
2019,8,2,11,7,1,1,29,989.5,75,1,224,0,5,37.21685,899.6,1845.6
2019,8,2,11,7,1,2,28.2,989.5,77,0.7,214,0,5,37.69137,898.18,1855.2
2019,8,2,11,7,1,3,28.4,989.8,75,0,0,0,5,37.27706,855.1,1843.2
2019,8,2,11,7,1,4,28.3,990.2,75,0.2,0,0,5,37.84726,855.63,1862.4
2019,8,2,11,7,1,5,28.3,990.7,75,0,0,0,5,38.42641,856.19,1932
2019,8,2,11,7,1,6,29.7,991.3,70,0.6,257,0,5,40.26229,907.33,1987.2
2019,8,2,11,7,1,7,30.5,991.5,69,1.4,258,0,5,40.90245,908.33,2556
2019,8,2,11,7,1,8,32.2,991.6,64,1.8,251,0,5,41.53886,906.64,2750.4
2019,8,2,11,7,1,9,33.6,991.5,60,2,260,0,5,42.22851,908.22,2851.2
2019,8,2,11,7,1,10,34.4,991.2,57,2.6,243,0,5,42.75492,904.58,2916
2019,8,2,11,7,1,11,34.4,991.1,58,1.9,255,0,5,43.38543,907.6,2937.6
2019,8,2,11,7,1,12,34.3,990.7,57,2.3,254,0,5,43.92581,907.25,3012
2019,8,2,11,7,1,13,35.3,990.3,55,2.5,260,0,5,44.58165,908.63,3040.8
2019,8,2,11,7,1,14,34.8,989.8,55,2.2,258,0,5,45.0885,908.02,3216
2019,8,2,11,7,1,15,35.1,990.1,54,2.4,254,0,5,45.66245,907.59,3278.4
2019,8,2,11,7,1,16,34.2,990.6,56,2,255,0,5,46.18856,908.48,3237.6
2019,8,2,11,7,1,17,32.9,991.3,62,1.4,253,0,5,46.71021,910.13,3019.2
2019,8,2,11,7,1,18,32.2,992,65,0.4,249,0,5,47.24212,910.52,2952
2019,8,2,11,7,1,19,32.1,992.4,66,0.4,263,0,5,47.88602,914.21,2928
2019,8,2,11,7,1,20,31.3,992.7,69,0.3,265,0,5,48.43261,915.75,2673.6
2019,8,2,11,7,1,21,30.4,992.6,75,0,0,0,5,47.76398,864.82,2450.4
2019,8,2,11,7,1,22,30,992.6,76,0.2,0,0,5,48.31064,865.38,1956
2019,8,2,11,7,1,23,29.6,993.1,79,0.2,0,0,5,48.88665,866.9,1886.4
2019,8,2,12,1,0,0,29.8,992.8,74,0.4,252,0,5,36.6563,905.66,1795.2
2019,8,2,12,1,0,1,29.5,992.2,76,0.3,237,0,5,37.13948,903.39,1768.8
2019,8,2,12,1,0,2,28.9,992.5,79,0.6,237,0,5,37.69559,904.75,1780.8
2019,8,2,12,1,0,3,28.6,992.4,80,0,0,0,5,37.15542,857.78,1776
2019,8,2,12,1,0,4,28.3,992.7,81,0.3,237,0,5,38.80721,905.95,1807.2
2019,8,2,12,1,0,5,28.6,993.3,79,1.4,205,0,5,39.25183,899.82,2445.6
2019,8,2,12,1,0,6,28.7,993.5,79,0.2,0,0,5,38.88657,859.13,2997.6
2019,8,2,12,1,0,7,29.1,994,76,0.3,246,0,5,40.60246,908.03,7401.6
2019,8,2,12,1,0,8,30,994.1,74,0.9,192,0,5,40.98529,897.62,9576
2019,8,2,12,1,0,9,30.7,994.3,68,0.9,187,0,5,41.53559,895.19,9633.6
2019,8,2,12,1,0,10,31.2,994.2,70,0.4,178,0,5,42.1232,894.8,9403.2
2019,8,2,12,1,0,11,32.7,993.7,60,0,0,0,5,41.89025,856.37,9336
2019,8,2,12,1,0,12,34.2,993.3,53,1.8,265,0,5,43.73619,908.22,8791.2
2019,8,2,12,1,0,13,31.3,993.7,61,1.5,257,0,5,44.10871,908.29,9098.4
2019,8,2,12,1,0,14,30.5,993.6,69,0.4,248,0,5,44.64324,909.27,9093.6
2019,8,2,12,1,0,15,30.5,993.1,74,0.1,0,0,5,44.11179,861.81,8923.2
2019,8,2,12,1,0,16,30.7,993,72,0.4,116,0,5,45.21152,884.77,8719.2
2019,8,2,12,1,0,17,31.3,992.7,70,0,0,0,5,45.27151,861.39,8548.8
2019,8,2,12,1,0,18,30.8,992.8,71,0.5,71,0,5,46.1394,876.18,6842.4
2019,8,2,12,1,0,19,30.4,993.5,73,0.4,78,0,5,46.74109,878.76,5325.6
2019,8,2,12,1,0,20,30,993.9,75,0.2,0,0,5,46.94541,864.2,3657.6
2019,8,2,12,1,0,21,29.3,994.6,76,0.4,201,0,5,48.40492,905.03,3182.4
2019,8,2,12,1,0,22,29.1,994.7,77,0,0,0,5,48.04369,865.45,2594.4
2019,8,2,12,1,0,23,28.7,994.6,79,0.3,174,0,5,49.39926,901.19,2042.4
2019,8,2,13,2,0,0,28.2,994.2,81,0,0,0,5,35.4801,857.62,1905.6
2019,8,2,13,2,0,1,28,993.6,81,0,0,0,5,36.02104,857.64,1857.6
2019,8,2,13,2,0,2,27.6,993.4,83,0,0,0,5,36.57302,858.48,1816.8
2019,8,2,13,2,0,3,27.6,993.1,83,0,0,0,5,37.13705,858.76,1824
2019,8,2,13,2,0,4,26.9,993.2,86,0.1,0,0,5,37.67982,859.93,1819.2
2019,8,2,13,2,0,5,27,993.7,87,0,0,0,5,38.27803,860.98,2431.2
2019,8,2,13,2,0,6,27.5,994.5,83,0.7,186,0,5,39.72475,897.79,2894.4
2019,8,2,13,2,0,7,30.1,994.1,70,0.1,0,0,5,39.52005,857.33,6979.2
2019,8,2,13,2,0,8,31.6,994.6,64,0.2,0,0,5,40.1682,856.6,9201.6
2019,8,2,13,2,0,9,32.9,994.6,60,0.2,0,0,5,40.80908,856.31,9206.4
2019,8,2,13,2,0,10,34.1,994.3,52,1.3,253,0,5,42.56323,905.05,9211.2
2019,8,2,13,2,0,11,35.2,993.6,50,1.7,265,0,5,43.25006,907.62,9079.2
2019,8,2,13,2,0,12,35.3,993,45,1.7,257,0,5,43.72938,904.25,8508
2019,8,2,13,2,0,13,35.3,992.7,44,1.3,255,0,5,44.27251,903.65,8839.2
2019,8,2,13,2,0,14,35.7,991.9,43,1.2,269,0,5,44.91473,906.39,8824.8
2019,8,2,13,2,0,15,35.5,991.7,42,1.9,260,0,5,45.41493,904.51,8839.2
2019,8,2,13,2,0,16,34.7,992,41,1,253,0,5,45.87652,902.49,8388
2019,8,2,13,2,0,17,32.3,992.5,54,2,309,0,5,46.64393,918.01,8128.8
2019,8,2,13,2,0,18,31.6,993.3,51,0.3,288,0,5,47.03623,912.5,6501.6
2019,8,2,13,2,0,19,30.9,994.4,57,0.6,278,0,5,47.584,913.31,5056.8
2019,8,2,13,2,0,20,30.4,995.1,63,0.9,250,0,5,48.05813,910.5,3736.8
2019,8,2,13,2,0,21,30.1,995.4,70,1.3,266,0,5,48.75432,916.89,3031.2
2019,8,2,13,2,0,22,29.4,995.5,75,0.4,189,0,5,48.95909,903.26,2356.8
2019,8,2,13,2,0,23,28.5,995.1,74,0.4,208,0,5,49.52139,906.27,1982.4
2019,8,2,14,3,0,0,28.2,994.9,73,0.1,0,0,5,35.43663,854.92,1908
2019,8,2,14,3,0,1,27.5,994.4,78,0,0,0,5,35.98686,856.61,1869.6
2019,8,2,14,3,0,2,27,994.2,82,0.2,0,0,5,36.55128,858.22,1881.6
2019,8,2,14,3,0,3,26.7,994.3,84,0.1,0,0,5,37.11739,859.23,1874.4
2019,8,2,14,3,0,4,26.6,994.4,83,0.2,0,0,5,37.67112,859.22,1874.4
2019,8,2,14,3,0,5,26.9,994.5,81,0,0,0,5,38.24779,859.03,2395.2
2019,8,2,14,3,0,6,27.4,995.1,79,0.3,197,0,5,39.75973,898.68,3064.8
2019,8,2,14,3,0,7,29.3,994.8,71,0.7,242,0,5,40.6142,906.17,7440
2019,8,2,14,3,0,8,31.2,995.1,63,1.5,245,0,5,41.28901,905.58,8546.4
2019,8,2,14,3,0,9,32.9,994.7,59,1.4,241,0,5,41.93737,904.59,8916
2019,8,2,14,3,0,10,34.3,993.8,52,1,245,0,5,42.5554,903.53,8868
2019,8,2,14,3,0,11,35,993.2,50,1.9,258,0,5,43.21658,906.16,8983.2
2019,8,2,14,3,0,12,35.2,992.9,50,1.1,259,0,5,43.79913,906.62,8481.6
2019,8,2,14,3,0,13,35.5,992.6,51,1.5,269,0,5,44.44654,909.59,9062.4
2019,8,2,14,3,0,14,35.1,992,53,1.6,261,0,5,44.95416,908.69,9336
2019,8,2,14,3,0,15,35.2,991.6,53,1.7,281,0,5,45.61716,913.02,9235.2
2019,8,2,14,3,0,16,34.1,991.7,56,2.1,259,0,5,46.02569,909.57,9201.6
2019,8,2,14,3,0,17,33.1,992.4,61,0.4,303,0,5,46.77012,920.01,8954.4
2019,8,2,14,3,0,18,32.6,992.7,61,1.1,266,0,5,47.13589,912.92,6813.6
2019,8,2,14,3,0,19,32,993.3,65,0.6,258,0,5,47.66807,913.04,4764
2019,8,2,14,3,0,20,31.1,993.9,67,1.4,309,0,5,48.43097,924.21,3458.4
2019,8,2,14,3,0,21,30.8,994.1,72,0.1,0,0,5,47.60317,864.42,3048
2019,8,2,14,3,0,22,30.5,994.2,73,0.8,268,0,5,49.39518,918.79,2428.8
2019,8,2,14,3,0,23,30,993.6,75,1.1,258,0,5,49.88584,917.46,2025.6
2019,8,2,15,4,0,0,29.7,993.4,74,1.1,248,0,5,36.71308,905.77,1941.6
2019,8,2,15,4,0,1,29.6,993.2,73,0.6,258,0,5,37.30444,907.52,1900.8
2019,8,2,15,4,0,2,29.7,993.4,69,0.4,272,0,5,37.91018,909.23,1886.4
2019,8,2,15,4,0,3,28.8,993.2,74,1.7,240,0,5,38.30766,904.78,1857.6
2019,8,2,15,4,0,4,28.8,993,75,0.6,263,0,5,38.98518,909.88,1879.2
2019,8,2,15,4,0,5,28.6,993.3,79,0.6,180,0,5,39.20263,895.26,2486.4
2019,8,2,15,4,0,6,29.1,993.5,77,0.2,0,0,5,38.96961,859.21,3218.4
2019,8,2,15,4,0,7,29.7,993.4,76,0.6,200,0,5,40.50048,899.67,7629.6
2019,8,2,15,4,0,8,31.9,993.5,58,1.7,259,0,5,41.35479,906.47,8642.4
2019,8,2,15,4,0,9,32.3,993.5,57,1.2,240,0,5,41.85953,902.85,8920.8
2019,8,2,15,4,0,10,33.5,992.9,53,1.1,261,0,5,42.57611,906.43,8882.4
2019,8,2,15,4,0,11,31.2,993,65,0.4,261,0,5,43.06962,909.92,8820
2019,8,2,15,4,0,12,32.3,992.9,62,0,0,0,5,42.49929,857.57,8208
2019,8,2,15,4,0,13,33.5,992.2,55,0.4,293,0,5,44.43678,914.41,8839.2
2019,8,2,15,4,0,14,33.4,991.3,53,2.3,265,0,5,44.83891,908.36,8757.6
2019,8,2,15,4,0,15,33.2,990.8,51,0.8,252,0,5,45.29584,904.72,8644.8
2019,8,2,15,4,0,16,33.8,990.8,53,0,0,0,5,44.775,855.78,8476.8
2019,8,2,15,4,0,17,31.6,991.7,69,1,80,0,5,45.70819,877.6,8505.6
2019,8,2,15,4,0,18,30.7,992.5,70,0.5,82,0,5,46.23437,878.39,6729.6
2019,8,2,15,4,0,19,30.3,992.7,73,1,110,0,5,46.93521,885.49,5275.2
2019,8,2,15,4,0,20,30,993.5,76,0,0,0,5,47.01575,865,4053.6
2019,8,2,15,4,0,21,29.7,994,78,0.2,0,0,5,47.59102,866.23,3235.2
2019,8,2,15,4,0,22,29.5,993.6,76,0.8,232,0,5,49.18534,912.05,2436
2019,8,2,15,4,0,23,29.7,993.4,71,0.4,261,0,5,49.84978,916.23,2023.2
2019,8,2,16,5,0,0,29.3,993,72,0.7,262,0,5,36.73648,907.45,1912.8
2019,8,2,16,5,0,1,28.7,992.9,75,0.4,233,0,5,37.14883,902.73,1893.6
2019,8,2,16,5,0,2,28.9,993.3,70,1.4,255,0,5,37.79861,906.03,1857.6
2019,8,2,16,5,0,3,28.2,993.4,72,1.6,257,0,5,38.34088,907.22,1862.4
2019,8,2,16,5,0,4,27.9,992.9,74,0.3,258,0,5,38.89485,907.95,1843.2
2019,8,2,16,5,0,5,27.5,993,78,0.3,263,0,5,39.496,910.71,2366.4
2019,8,2,16,5,0,6,27.6,993.9,83,0,0,0,5,38.93197,860.88,3384
2019,8,2,16,5,0,7,28.4,994.6,79,0,0,0,5,39.54398,860.52,7248
2019,8,2,16,5,0,8,30.3,995.1,67,0,0,0,5,40.16537,857.65,8448
2019,8,2,16,5,0,9,32,995.1,59,1.7,259,0,5,41.99829,908.18,8678.4
2019,8,2,16,5,0,10,33,994.7,53,2.1,260,0,5,42.59153,907,8776.8
2019,8,2,16,5,0,11,33.8,994.8,53,1.3,245,0,5,43.1598,904.84,8736
2019,8,2,16,5,0,12,34.3,994,51,1.6,247,0,5,43.74688,904.93,8323.2
2019,8,2,16,5,0,13,34.3,993.8,49,2.6,249,0,5,44.3059,905.05,8836.8
2019,8,2,16,5,0,14,33.9,993.6,50,1.7,243,0,5,44.81658,904.11,8757.6
2019,8,2,16,5,0,15,32.2,993.6,60,0.6,177,0,5,45.03406,893.9,8702.4
2019,8,2,16,5,0,16,32,993.6,62,0.2,0,0,5,44.79134,859.48,8508
2019,8,2,16,5,0,17,32,994.3,62,0.2,0,0,5,45.37527,860.16,8323.2
2019,8,2,16,5,0,18,31.1,994.7,64,0,0,0,5,45.89559,860.85,6724.8
2019,8,2,16,5,0,19,30.6,995.2,70,0,0,0,5,46.49334,863.5,4780.8
2019,8,2,16,5,0,20,29.2,996,78,0.8,85,0,5,47.43442,883.6,3645.6
2019,8,2,16,5,0,21,28.6,996.5,81,0.1,0,0,5,47.59951,867.84,2752.8
2019,8,2,16,5,0,22,28.6,996.9,83,0.2,0,0,5,48.19807,869.22,2280
2019,8,2,16,5,0,23,28.8,996.8,78,0.4,213,0,5,49.7133,910.36,1713.6
2019,8,2,17,6,1,0,29.1,996.5,71,0.5,252,0,5,37.01911,907.17,1958.4
2019,8,2,17,6,1,1,28.4,996,76,0.8,239,0,5,37.51114,906.34,1831.2
2019,8,2,17,6,1,2,28.4,995.7,74,0.6,262,0,5,38.15997,910.38,1838.4
2019,8,2,17,6,1,3,28.5,995.8,72,0.7,257,0,5,38.69772,909.11,1843.2
2019,8,2,17,6,1,4,27.8,995.7,78,0.7,242,0,5,39.19741,908.38,1850.4
2019,8,2,17,6,1,5,27.4,996.5,80,0.1,0,0,5,38.65369,861.1,1960.8
2019,8,2,17,6,1,6,28.7,996.8,71,0.7,252,0,5,40.41164,909.45,2056.8
2019,8,2,17,6,1,7,29.6,997.3,67,0.7,221,0,5,40.88563,902.88,3206.4
2019,8,2,17,6,1,8,32.3,997.3,59,0.9,253,0,5,41.75395,908.41,3393.6
2019,8,2,17,6,1,9,32.6,997.2,57,1.3,244,0,5,42.28764,906.46,3564
2019,8,2,17,6,1,10,34.7,996.7,48,3.1,255,0,5,42.99435,907.09,3672
2019,8,2,17,6,1,11,35.6,996.1,45,1.3,262,0,5,43.62415,907.72,3916.8
2019,8,2,17,6,1,12,35.6,995.3,46,2.4,265,0,5,44.20653,909.02,3700.8
2019,8,2,17,6,1,13,35.9,995,47,1.7,242,0,5,44.69774,905.17,3688.8
2019,8,2,17,6,1,14,34.8,994.7,51,1,254,0,5,45.26041,908.54,3340.8
2019,8,2,17,6,1,15,34.7,994.9,55,1.7,270,0,5,45.94263,913.89,3456
2019,8,2,17,6,1,16,34.2,995.4,51,1.7,254,0,5,46.36578,909.34,3141.6
2019,8,2,17,6,1,17,33.2,996.7,52,1.5,255,0,5,46.88995,910.12,3040.8
2019,8,2,17,6,1,18,31.2,996.8,67,0.4,110,0,5,46.77084,885.94,2836.8
2019,8,2,17,6,1,19,31.6,997.4,63,0.4,249,0,5,47.98602,913.06,2870.4
2019,8,2,17,6,1,20,31.2,998,61,1.5,259,0,5,48.56392,914.84,2512.8
2019,8,2,17,6,1,21,30.8,998.1,61,1.9,259,0,5,49.10327,915.08,2383.2
2019,8,2,17,6,1,22,30.1,998,65,1.6,255,0,5,49.63216,915.69,2049.6
2019,8,2,17,6,1,23,29.6,998,69,1.1,243,0,5,50.14256,914.84,1884
2019,8,2,18,7,1,0,29.3,997.7,70,0.2,0,0,5,35.91261,857.13,1804.8
2019,8,2,18,7,1,1,29,997.4,73,0.5,204,0,5,37.42086,899.26,1807.2
2019,8,2,18,7,1,2,28.2,997.1,76,0.3,212,0,5,37.98271,901.74,1788
2019,8,2,18,7,1,3,27.4,996.8,81,0.5,211,0,5,38.52496,903.3,1780.8
2019,8,2,18,7,1,4,27.4,997.1,81,0.3,167,0,5,38.89773,894.98,1795.2
2019,8,2,18,7,1,5,27.4,997.7,80,0.1,0,0,5,38.70057,861.78,1857.6
2019,8,2,18,7,1,6,27.9,998.1,78,0,0,0,5,39.30073,861.87,1888.8
2019,8,2,18,7,1,7,30.3,998.2,66,0.7,256,0,5,41.13736,910.53,2664
2019,8,2,18,7,1,8,31.7,998.2,61,1.1,236,0,5,41.6863,905.99,2568
2019,8,2,18,7,1,9,33.3,998.3,53,1.1,254,0,5,42.39725,907.95,2570.4
2019,8,2,18,7,1,10,33.1,997.9,54,1.3,262,0,5,42.98987,910.09,2676
2019,8,2,18,7,1,11,32.5,997.5,58,1.3,341,0,5,43.90435,927.31,2750.4
2019,8,2,18,7,1,12,28.2,997.3,82,2.3,114,0,5,43.30449,889.02,2731.2
2019,8,2,18,7,1,13,26.7,997.9,88,1.4,82,0,5,43.66783,884.43,2779.2
2019,8,2,18,7,1,14,26.6,997.5,90,0,0,3.5,5,43.86186,869.42,2829.6
2019,8,2,18,7,1,15,26.1,997,92,0,0,2,5,44.39796,869.77,2863.2
2019,8,2,18,7,1,16,26.1,997.1,93,0.6,52,8,5,45.22705,882.33,2856
2019,8,2,18,7,1,17,26.2,997.2,94,0.2,0,0,5,45.5697,871.16,2808
2019,8,2,18,7,1,18,26.4,997.5,90,0.6,53,0,5,46.36779,880.9,2779.2
2019,8,2,18,7,1,19,26.3,997.9,91,0.2,0,1,5,46.70279,871.31,2791.2
2019,8,2,18,7,1,20,26.6,998,89,0,0,0,5,47.27856,870.92,2280
2019,8,2,18,7,1,21,26.6,998.5,89,0.6,129,0,5,48.45431,897.44,2121.6
2019,8,2,18,7,1,22,26.5,998.6,89,0.1,0,0,5,48.42234,871.91,1922.4
2019,8,2,18,7,1,23,26.5,998,89,0.1,0,0,5,48.9804,872.07,1780.8
2019,8,2,19,1,0,0,26.7,997.8,87,0,0,0,5,35.62194,861.61,1790.4
2019,8,2,19,1,0,1,26.6,997.3,89,0,0,0,5,36.19363,862.54,1778.4
2019,8,2,19,1,0,2,26.5,997.2,89,0,0,0,5,36.75308,862.83,1792.8
2019,8,2,19,1,0,3,26.2,997,89,0.6,258,0,5,38.48262,914.66,1776
2019,8,2,19,1,0,4,26.3,997.4,90,0.1,0,0,5,37.89044,863.99,1828.8
2019,8,2,19,1,0,5,26,997.9,88,0.2,0,0,5,38.42491,863.6,2503.2
2019,8,2,19,1,0,6,25.6,998.4,91,0,0,2.5,5,39.00237,865.58,2913.6
2019,8,2,19,1,0,7,25.7,998,94,0,0,2.5,5,39.60327,867.09,7428
2019,8,2,19,1,0,8,26.4,998.3,91,0.4,26,0,5,40.32781,871.68,9249.6
2019,8,2,19,1,0,9,28.2,998.4,85,0.6,73,0,5,41.21028,880.42,9115.2
2019,8,2,19,1,0,10,29.7,998.4,78,0.3,82,0,5,41.87818,880.81,8860.8
2019,8,2,19,1,0,11,29.1,998.3,76,1.3,87,0,5,42.40163,881.15,8709.6
2019,8,2,19,1,0,12,29.9,998,75,1,77,0,5,42.97684,879.53,8176.8
2019,8,2,19,1,0,13,29.7,997.5,72,0.7,81,0,5,43.50667,879.13,8606.4
2019,8,2,19,1,0,14,28.6,997.2,76,0.6,90,0,5,44.05794,882.02,8601.6
2019,8,2,19,1,0,15,27.8,997.4,81,1.1,74,0,5,44.54234,880.84,8455.2
2019,8,2,19,1,0,16,27.6,997.5,83,0.9,121,0,5,45.33281,891.3,8107.2
2019,8,2,19,1,0,17,27.1,997.8,88,0.6,159,0.5,5,46.09053,901.11,7922.4
2019,8,2,19,1,0,18,26.6,998.2,83,0,0,0.5,5,45.84139,867.4,6492
2019,8,2,19,1,0,19,26.6,998.9,81,0,0,0,5,46.40467,867.18,4624.8
2019,8,2,19,1,0,20,26.1,999.2,83,0,0,0,5,46.95804,868.15,3122.4
2019,8,2,19,1,0,21,26,998.8,81,0,0,0,5,47.49132,867.52,2488.8
2019,8,2,19,1,0,22,25.9,999,83,0,0,0,5,48.07694,868.73,2227.2
2019,8,2,19,1,0,23,25.5,998.6,87,0,0,0,5,48.64514,870.29,1874.4
2019,8,2,20,2,0,0,25.5,997.7,87,0,0,0,5,35.54023,860.93,1802.4
2019,8,2,20,2,0,1,25.6,997.4,85,0,0,0,5,36.09262,860.48,1778.4
2019,8,2,20,2,0,2,24.9,997.5,88,0.1,0,0,5,36.63539,861.65,1744.8
2019,8,2,20,2,0,3,24.7,997.7,83,0,0,0,5,37.14135,859.97,1742.4
2019,8,2,20,2,0,4,24.5,997.7,86,0.5,224,0,5,38.75693,906.33,1752
2019,8,2,20,2,0,5,24.7,997.9,84,0,0,0,5,38.29543,861.25,2258.4
2019,8,2,20,2,0,6,25.8,998.3,80,0,0,0,5,38.92715,860.98,2803.2
2019,8,2,20,2,0,7,26.3,998.5,83,0,0,0,5,39.57423,863.01,6000
2019,8,2,20,2,0,8,29.1,999.1,76,0.1,0,0,5,40.32555,862.83,8637.6
2019,8,2,20,2,0,9,29.9,998.6,70,0.3,8,0,5,40.93108,862.83,8666.4
2019,8,2,20,2,0,10,31.1,998.3,61,1.8,79,0,5,41.83953,874.85,8301.6
2019,8,2,20,2,0,11,31.9,997.7,60,0.5,69,0,5,42.40477,872.91,8186.4
2019,8,2,20,2,0,12,30.9,997.1,65,1.7,74,0,5,42.95553,875.61,7809.6
